"Salt Ash ",Salt ash virus,Orthobunyavirus,Peribunyaviridae,SASHV,14/06/1905,ssRNA(-),enveloped,tbc,11603,mosquito-borne-virus,Aedes vigilax,tbc,unk,unk,unk,unk,unk,unk,,tbc,unk,Yes,unk,unk,tbc,unk
San Angelo ,San Angelo orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SAV,16/07/1958,ssRNA(-),enveloped,tbc,12430,mosquito-borne-virus,Anopheles pseudopunctipennis,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,6,tbc,2
"San Jacinto ",San Jacinto virus,Nyavirus,Nyamiviridae,SJCV,20/06/2013,ssRNA(-),enveloped,tbc,13295,unk,unk,tbc,unk,unk,unk,unk,unk,unk,?,tbc,yes,no,yes,unk,tbc,unk
San Juan ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SJV,28/08/1974,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Aedeomyia squamipennis,tbc,unk,unk,unk,unk,unk,unk,"Ecuador, Argentina",tbc,yes,unk,unk,5,tbc,3
San Perlita ,San Perlita virus,Flavivirus,Flaviviridae,SPV,30/07/1971,ssRNA(+),enveloped,tbc,1011,unk,unk,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,no,tbc,3
Sandfly fever Naples ,Sandfly fever Naples phlebovirus,Phlebovirus,Phenuiviridae,SFNV,13/07/1944,ssRNA(-),enveloped,tbc,unk,sandfly-borne-virus,Phlebotomus papatasi,tbc,febrile illness,unk,unk,unk,many,endemic,"Italy, Egypt, India, Iran, Pakistan, ?",tbc,yes,unk,5-6,7,tbc,2
Sandfly fever Sicilian ,"Sicilian phlebovirus   ",Phlebovirus,Phenuiviridae,SFSV,08/09/1943,ssRNA(-),enveloped,tbc,unk,sandfly-borne-virus,Phlebotomus sp.,tbc,febrile illness,unk,unk,unk,many,endemic,"Italy, Egypt, Iran, Pakistan, India",tbc,yes,unk,4-6,6-7,tbc,1-1
Sango ,Sango orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SANV,26/04/1965,ssRNA(-),enveloped,tbc,10229,midge-borne disease,Culicoides sp.,tbc,unk,unk,yes,unk,unk,unk,"Nigeria, Kenya",tbc,yes,unk,unk,unk,tbc,2
Santa Rosa ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SARV,20/06/1972,ssRNA(-),enveloped,tbc,12256,mosquito-borne-virus,Ochlerotatus angustivittatus,tbc,unk,unk,unk,unk,unk,unk,Mexico,tbc,yes,unk,unk,2,tbc,3
Santarem ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,STMV,06/06/1973,ssRNA(-),enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,yes,no,unk,tbc,3
"Sapphire II  ",Dera Ghazi Khan orthonairovirus,Orthonairovirus,Nairoviridae,SAPV,28/07/1969,ssRNA(-),enveloped,tbc,18650,tick-borne-virus,Argas cooleyi,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
Saracá,unclassified orbivirus,Orbivirus,Reoviridae,-,02/07/1980,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Saraca ,unclassified orbivirus,Orbivirus,Reoviridae,SRAV,02/07/1980,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,Lutzomyia sp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,unk,unk,unk,unk,tbc,3
Sarawak,Sarawak virus,Betatetravirus,Tetraviridae,SWKV,17/10/2013,ssRNA (+),non-enveloped,tbc,5329,mosquito-borne-virus,Aedes albopictus,tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,yes,unk,unk,tbc,unk
Sathuperi ,Sathuperi orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SATV,06/02/1957,ssRNA(-),enveloped,tbc,12034,mosquito-borne-virus,Culex vishnui,tbc,unk,unk,yes,unk,unk,unk,"India, Nigeria",tbc,yes,unk,unk,6,tbc,2
Sathuvachari,Sathuvachari virus,Orbivirus,Reoviridae,SVIV,16/05/1905,dsRNA,non-enveloped,tbc,18834,unk,,tbc,unk,unk,unk,unk,unk,unk,?,tbc,No,yes,No,unk,tbc,unk
Saumarez Reef ,Saumarez Reef virus,Flavivirus,Flaviviridae,SREV,26/08/1974,ssRNA(+),enveloped,tbc,10269,tick-borne-virus,Ixodes eudyptidis,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,no,unk,unk,unk,tbc,3
"Schmallenberg  ",Schmallenberg orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SBV,03/07/1905,ssRNA(-),enveloped,tbc,12094,midge-borne disease,Culicoides spp.,tbc,unk,unk,yes,yes,unk,endemic,Germany,tbc,?,?,?,?,tbc,unk
Sedlec ,unclassified peribunyavirus,unk,Peribunyaviridae,SEDV,30/07/1984,ssRNA(-),enveloped,tbc,12532,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Czech Republic,tbc,yes,unk,no,no,tbc,2
Seletar ,unclassified orbivirus,Orbivirus,Reoviridae,SELV,16/01/1961,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Rhipicephalus microplus,tbc,unk,unk,unk,unk,unk,unk,"Singapore, Malaysia",tbc,unk,unk,unk,unk,tbc,2
Sembalam ,unk,unk,unk,SEMV,14/10/1963,unk,unk,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,India,tbc,no,unk,unk,unk,tbc,2
Semliki Forest ,Semliki Forest virus,Alphavirus,Togaviridae,SFV,01/08/1942,ssRNA(+),enveloped,tbc,11442,mosquito-borne-virus,Aedes abnormalis,tbc,CNS,unk,unk,unk,2,sporadic,"Uganda,Mozambique, Cameroon, Central African Republic, Kenya, Nigeria, Senegal",tbc,yes,unk,unk,2,tbc,3
Sena Madureira ,Sena Madureira sripuvirus,Sripuvirus,Rhabdoviridae,SMV,03/09/1976,ssRNA(-),enveloped,tbc,11422,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,5,unk,tbc,3
Sepik ,Sepik virus,Flavivirus,Flaviviridae,SEPV,21/03/1966,ssRNA(+),enveloped,tbc,10793,mosquito-borne-virus,Mansonia septempunctata,tbc,febrile illness,unk,unk,unk,1,sporadic,Papua New Guinea,tbc,unk,unk,unk,unk,tbc,3
Serra do Navio ,Serra do Navio orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SDNV,24/05/1966,ssRNA(-),enveloped,tbc,12448,mosquito-borne-virus,Ochlerotatus fulvus pallens,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,2,no,tbc,3
"Serra Norte  ",Candiru phlebovirus,Phlebovirus,Phenuiviridae,SRNV,13/06/1905,ssRNA(-),enveloped,tbc,12831,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Serra Sul,unclassified orbivirus,Orbivirus,Reoviridae,-,11/05/1990,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"severe fever with thrombocytopenia syndrome  ",Dabie bandavirus,Bandavirus,Phenuiviridae,SFTSV,11/10/2014,ssRNA(-),enveloped,tbc,11272,tick-borne-virus,Haemaphysalis longicornis,tbc,hemorrhagic fever,yes,unk,unk,unk,unk,China,tbc,?,?,?,?,tbc,unk
Shamonda ,Shamonda orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SHAV,20/05/1965,ssRNA(-),enveloped,tbc,12104,unk,unk,tbc,unk,unk,yes,unk,unk,unk,Nigeria,tbc,yes,unk,unk,unk,tbc,2
Shark River ,Patois orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SRV,25/01/1964,ssRNA(-),enveloped,tbc,12504,mosquito-borne-virus,Culex sp.,tbc,unk,unk,unk,unk,unk,unk,"USA, Mexico, Guatemala",tbc,no,unk,unk,unk,tbc,2
"Shiant Islands  ",Great Island virus,Orbivirus,Reoviridae,SHIV,?,dsRNA,non-enveloped,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,Scotland,tbc,?,?,?,?,tbc,unk
Shokwe ,Bunyamwera orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SHOV,11/01/1962,ssRNA(-),enveloped,tbc,12228,mosquito-borne-virus,Aedes cumminsii,tbc,febrile illness,unk,unk,unk,1,sporadic,South Africa,tbc,yes,unk,unk,3,tbc,3
Shuni ,Shuni orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SHUV,12/05/1966,ssRNA(-),enveloped,tbc,12112,midge-borne disease,Culicoides sp.,tbc,febrile illness,unk,yes,yes,1,sporadic,"Nigeria, South Africa",tbc,no,unk,unk,unk,tbc,2
"Sierra Nevada  ",Sierra Nevada nyavirus,Nyavirus,Nyamiviridae,SNVV,28/05/1905,ssRNA(-),enveloped,tbc,11840,tick-borne-virus,Ornithodoros coriaceus,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
Silverwater ,unclassified orthonairovirus,Orthonairovirus,Nairoviridae,SILV,12/06/1960,ssRNA(-),enveloped,tbc,11353,tick-borne-virus,Haemaphysalis leporispalustris,tbc,unk,unk,unk,unk,unk,unk,"Canada, USA",tbc,yes,unk,unk,15,tbc,2
Simbu ,Simbu orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SIMV,26/04/1955,ssRNA(-),enveloped,tbc,12172,mosquito-borne-virus,Aedes circumluteolus,tbc,unk,unk,unk,unk,unk,unk,"South Africa, Senegal, Cameroun, Central African Republic ",tbc,yes,unk,unk,2,tbc,2
Sindbis ,Sindbis virus,Alphavirus,Togaviridae,SINV,14/08/1952,ssRNA(+),enveloped,tbc,11703,mosquito-borne-virus,Culex univittatus,tbc,febrile illness,unk,yes,yes,many,endemic,"Europe, Asia, Africa, Oceania.",tbc,yes,unk,unk,3,tbc,2
Sixgun City ,unclassified orbivirus,Orbivirus,Reoviridae,SCV,28/06/1969,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Argas cooleyi,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,2-5,5-7,tbc,1-1
Skunk River,Skunk river virus,Orbivirus,Reoviridae,SkRV,29/06/1905,dsRNA,non-enveloped,tbc,19149,mosquito-borne-virus,,tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,Yes,unk,unk,tbc,unk
Slovakia ,unk,unk,unk,SLOV,07/07/1976,unk,unk,tbc,unk,tick-borne-virus,Argas persicus,tbc,unk,unk,unk,unk,unk,unk,Slovakia,tbc,yes,unk,no,unk,tbc,3
Snowshoe hare ,Snowshoe hare orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SSHV,01/08/1959,ssRNA(-),enveloped,tbc,12485,mosquito-borne-virus,Aedes spp.,tbc,CNS,unk,unk,unk,10,sporadic,"USA, Canada",tbc,yes,unk,3-5,7,tbc,2
"Soberanía  ",Gamboa orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SOBV,30/05/1905,ssRNA(-),enveloped,tbc,12821,mosquito-borne-virus,Aedeomyia squamipennis,tbc,unk,unk,unk,unk,unk,unk,Panama,tbc,?,?,?,?,tbc,unk
Sokuluk ,unclassified Flavivirus,Flavivirus,Flaviviridae,SOKV,08/05/1970,ssRNA(+),enveloped,tbc,10242,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Kyrgyzstan,tbc,unk,unk,unk,unk,tbc,2
Soldado ,Hughes orthonairovirus,Orthonairovirus,Nairoviridae,SOLV,16/06/1963,ssRNA(-),enveloped,tbc,7470,tick-borne-virus,Ornithodoros capensis,tbc,unk,unk,unk,unk,unk,unk,"Trinidad and Tobago, Ehiopia, Seychelles, Wales, France, Senegal, Morocco",tbc,yes,unk,unk,unk,tbc,2
Somone ,unk,unk,unk,SOMV,01/02/1968,unk,unk,tbc,unk,tick-borne-virus,Amblyomma variegatum,tbc,unk,unk,unk,unk,unk,unk,Senegal,tbc,yes,unk,no,unk,tbc,3
Sororoca ,Sororoca orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SORV,06/06/1961,ssRNA(-),enveloped,tbc,12532,mosquito-borne-virus,Sabethini sp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,unk,5,tbc,2
"South River  ",Jamestown Canyon orthobunyavirus,Orthobunyavirus,Peribunyaviridae,SORV,13/05/1905,ssRNA(-),enveloped,tbc,12455,mosquito-borne-virus,Anopheles crucians,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
Spondweni ,unclassified Flavivirus,Flavivirus,Flaviviridae,SPOV,02/05/1955,ssRNA(+),enveloped,tbc,10290,mosquito-borne-virus,Aedes circumluteolus,tbc,febrile illness,yes,unk,unk,5,sporadic,"South Africa, Nigeria, Cameroon, Mozambique",tbc,yes,unk,unk,13,tbc,2
Sripur ,Sripur sripuvirus,Sripuvirus,Rhabdoviridae,SRIV,01/08/1973,ssRNA(-),enveloped,tbc,11290,sandfly-borne-virus,Sergentomyia sp.,tbc,unk,unk,unk,unk,unk,unk,India,tbc,yes,unk,unk,7,tbc,3
"St Abb's Head  ",Great Island virus,Orbivirus,Reoviridae,SAHV,27/07/1975,dsRNA,non-enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Scotland,tbc,?,?,?,?,tbc,unk
St Croix River,St Croix River virus,Orbivirus,Reoviridae,SCRV-1,?,dsRNA,non-enveloped,tbc,18445,tick-borne-virus,Ixodes scapularis (IDE2 cell),tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
"St. Abbs Head  ",Uukuniemi uukuvirus,Uukuvirus,Phenuiviridae,SAHV,27/09/1979,ssRNA(-),enveloped,tbc,unk,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Scotland,tbc,?,?,?,?,tbc,unk
St. Louis encephalitis ,Saint Louis encephalitis virus,Flavivirus,Flaviviridae,SLEV,?,ssRNA(+),enveloped,tbc,10940,mosquito-borne-virus,Culex pipiens,tbc,CNS,yes,yes,yes,many,endemic,America,tbc,unk,unk,unk,unk,tbc,3
"Stanfield  ",Bunyamwera orthobunyavirus,Orthobunyavirus,Peribunyaviridae,STAV,?,ssRNA(-),enveloped,tbc,3974,unk,?,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
Strandja,Strandja virus,Phlebovirus,Phenuiviridae,-,24/06/1905,ssRNA(-),enveloped,tbc,1074,tick-borne-virus,Rhipicephalus sp,tbc,unk,unk,unk,unk,unk,unk,?,tbc,No,unk,no,unk,tbc,unk
Stratford ,Kokobera virus,Flavivirus,Flaviviridae,STRV,01/04/1961,ssRNA(+),enveloped,tbc,10560,mosquito-borne-virus,Ochlerotatus vigilax,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,no,tbc,2
Stretch Lagoon,Stretch Lagoon virus,Orbivirus,Reoviridae,SLOV,24/06/1905,dsRNA,non-enveloped,tbc,6725,mosquito-borne-virus,C. annulirostris,tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,unk,unk,unk,tbc,unk
Sunday Canyon ,unclassified orthonairovirus,Orthonairovirus,Nairoviridae,SCAV,29/06/1969,ssRNA(-),enveloped,tbc,unk,tick-borne-virus,Argas cooleyi,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,yes,6,9,tbc,2
Surubim,unclassified orbivirus,Orbivirus,Reoviridae,-,20/07/1985,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Sweetwater Branch  ",Sweetwater Branch tibrovirus,Tibrovirus,Rhabdoviridae,SWBV,04/06/1905,ssRNA(-),enveloped,tbc,13141,midge-borne disease,Culicoides insignis,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
"T’Ho  ",unclassified flavivirus,Flavivirus,Flaviviridae,THoV,29/06/1905,ssRNA(+),enveloped,tbc,10937,mosquito-borne-virus,Culex quinquefasciatus,tbc,unk,unk,unk,unk,unk,unk,Mexico,tbc,?,?,?,?,tbc,unk
Tacaiuma ,Tacaiuma orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TCMV,11/01/1955,ssRNA(-),enveloped,tbc,12162,mosquito-borne-virus,Haemagogus sp.,tbc,febrile illness,unk,unk,unk,1,sporadic,Brazil,tbc,yes,unk,unk,unk,tbc,2
Tǎchéng tick 1,Tamdy orthonairovirus,Orthonairovirus,Nairoviridae,TcTV-1,04/07/1905,ssRNA(-),enveloped,tbc,19171,tick-borne-virus,Argas miniatus,tbc,unk,unk,unk,unk,unk,unk,China,tbc,?,?,?,?,tbc,unk
Taggert ,Sakhalin orthonairovirus,Orthonairovirus,Nairoviridae,TAGV,01/01/1972,ssRNA(-),enveloped,tbc,18057,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,no,unk,unk,unk,tbc,2
Tagtag virus,Tagtag virus,Orbivirus,Reoviridae,TGV,02/06/1905,dsRNA,non-enveloped,tbc,7495,mosquito-borne-virus,,tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,Yes,unk,unk,tbc,unk
Tahyna ,Tahyna orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TAHV,17/07/1958,ssRNA(-),enveloped,tbc,12443,mosquito-borne-virus,Ochlerotatus caspius,tbc,febrile illness,unk,unk,unk,many,endemic,"Europe, Africa and Asia",tbc,yes,yes,3-5,3,tbc,2
"Taiassui  ",Wyeomyia orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TAIAV,08/05/1905,ssRNA(-),enveloped,tbc,12417,mosquito-borne-virus,Sabethini spp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Tamdy ,unclassified orthonairovirus,Orthonairovirus,Nairoviridae,TDYV,01/08/1971,ssRNA(-),enveloped,tbc,17463,tick-borne-virus,Hyalomma asiaticum,tbc,unk,unk,unk,unk,unk,unk,"Uzbekistan,Turkmenistan",tbc,no,unk,unk,unk,tbc,3
Tanga ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TANV,12/03/1962,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Anopheles funestus,tbc,unk,unk,unk,unk,unk,unk,Tanzania,tbc,unk,unk,unk,unk,tbc,2
Tanjong Rabok ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TRV,30/07/1968,ssRNA(-),enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Malaysia,tbc,yes,unk,unk,unk,tbc,2
"Tapará  ",Tapara phlebovirus,Phlebovirus,Phenuiviridae,TPRV,04/02/1983,ssRNA(-),enveloped,tbc,12450,sandfly-borne-virus,Phlebotominae sp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Tapirapé  ",Tapirape pacuvirus,Pacuvirus,Peribunyaviridae,TAPV,07/02/2010,ssRNA(-),enveloped,tbc,12234,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Tapiropé,unclassified orbivirus,Orbivirus,Reoviridae,-,24/10/1984,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Tataguine ,Tataguine orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TATV,13/09/1962,ssRNA(-),enveloped,tbc,12052,mosquito-borne-virus,Anopheles gambiae,tbc,febrile illness,unk,unk,unk,31,sporadic,"Senegal, Cameroon, Central African Republic, Nigeria, Ethiopia",tbc,yes,unk,unk,6,tbc,2
Tehran ,Sandfly fever Naples phlebovirus,Phlebovirus,Phenuiviridae,TEHV,02/08/1959,ssRNA(-),enveloped,tbc,11966,sandfly-borne-virus,Phlebotomus papatasi,tbc,unk,unk,unk,unk,unk,unk,Iran,tbc,yes,unk,4-5,5,tbc,2
Tekupeu,unclassified orbivirus,Orbivirus,Reoviridae,-,/06/1987,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Telok Forest ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TFV,04/01/1972,ssRNA(-),enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Malaysia,tbc,yes,yes,3,4,tbc,3
Tembe ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TMEV,11/01/1963,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Anopheles nimbus,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,unk,10,tbc,2
Tembusu ,Tembusu virus,Flavivirus,Flaviviridae,TMUV,20/07/1955,ssRNA(+),enveloped,tbc,10990,mosquito-borne-virus,Culex tritaeniorhynchus,tbc,unk,unk,yes,yes,unk,outbreak,"Malaysia, Thailand",tbc,yes,unk,unk,16,tbc,2
Tensaw ,Tensaw orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TENV,28/09/1968,ssRNA(-),enveloped,tbc,12270,mosquito-borne-virus,Anopheles crucians,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,no,unk,unk,unk,tbc,2
Termeil ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TERV,28/04/1972,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Ochlerotatus camptorhynchus,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,5,tbc,3
Tete ,Tete orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TETEV,05/02/1959,ssRNA(-),enveloped,tbc,12187,unk,unk,tbc,unk,unk,unk,unk,unk,unk,"South Africa, Nigeria",tbc,unk,unk,unk,unk,tbc,2
Thiafora ,Thiafora orthonairovirus,Orthonairovirus,Nairoviridae,TFAV,17/02/1971,ssRNA(-),enveloped,tbc,18044,unk,unk,tbc,unk,unk,unk,unk,unk,unk,"Senegal, Cameroon",tbc,yes,unk,no,no,tbc,2
Thimiri ,Thimiri orthobunyavirus,Orthobunyavirus,Peribunyaviridae,THIV,23/08/1963,ssRNA(-),enveloped,tbc,12418,unk,unk,tbc,unk,unk,unk,unk,unk,unk,"India, Egypt",tbc,no,unk,unk,unk,tbc,2
Thogoto ,Thogoto thogotovirus,Thogotovirus,Orthomyxoviridae,THOV,06/09/1960,ssRNA(-),enveloped,tbc,10461,tick-borne-virus,Rhipicephalus microplus,tbc,CNS,unk,yes,yes,2,sporadic,"Kenya, Egypt, Nigeria, Central African Republic, Italy, Iran, Ethiopia, Cameroon, Portugal, Uganda ",tbc,yes,unk,unk,4-6,tbc,2-1
"Thormodseyjarlettur  ",Great Island virus,Orbivirus,Reoviridae,THRV,?,dsRNA,non-enveloped,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,Iceland,tbc,?,?,?,?,tbc,unk
Tibet virus,Tibet orbivirus,Orbivirus,Reoviridae,TIBOV,/08/2013,dsRNA,non-enveloped,tbc,19254,midge-borne disease,Culicoides sp,tbc,unk,unk,unk,unk,unk,unk,China,tbc,yes,yes,yes,yes,tbc,unk
Tibrogargan ,Tibrogargan tibrovirus,Tibrovirus,Rhabdoviridae,TIBV,06/12/1976,ssRNA(-),enveloped,tbc,13298,midge-borne disease,Culicoides brevitarsis,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,no,unk,unk,unk,tbc,2
tick-borne encephalitis,Tick-borne encephalitis virus,Flavivirus,Flaviviridae,TBEV-Eur,24/05/1905,ssRNA(+),enveloped,tbc,11141,tick-borne-virus,Ixodes ricinus,tbc,CNS,yes,yes,yes,many,epidemic,Austria,tbc,?,?,?,?,tbc,unk
"Tico  ",Tico phebovirus,Phlebovirus,Phenuiviridae,TICV,05/07/1905,ssRNA(-),enveloped,tbc,12767,sandfly-borne-virus,Phlebotominae spp,tbc,unk,unk,unk,unk,unk,unk,Panama,tbc,?,?,?,?,tbc,unk
"Tillamook  ",Sakhalin orthonairovirus,Orthonairovirus,Nairoviridae,TILLV,23/05/1905,ssRNA(-),enveloped,tbc,18068,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
"Tillamook  ",Great Island virus,Orbivirus,Reoviridae,TLMV,23/05/1905,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
Tilligerry ,Eubenangee virus,Orbivirus,Reoviridae,TILV,22/04/1971,dsRNA,non-enveloped,tbc,19342,mosquito-borne-virus,Anopheles annulipes,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,7,tbc,3
Timboteua ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TBTV,12/03/1967,ssRNA(-),enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,5-6,unk,tbc,2
Timbozal,unclassified orbivirus,Orbivirus,Reoviridae,-,/07/1985,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Tinaroo ,Akabane orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TINV,30/10/1978,ssRNA(-),enveloped,tbc,12004,midge-borne disease,Culicoides brevitarsis,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,<4,tbc,3
Tindholmur ,unclassified orbivirus,Orbivirus,Reoviridae,TDMV,22/07/1974,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Faroe Islands,tbc,unk,unk,unk,unk,tbc,2
Tjulok,Tjuloc virus,Quaranjavirus,Orthomyxoviridae,TLKV,31/05/1905,ssRNA(-),enveloped,tbc,3860,tick-borne-virus,unk,tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,unk,unk,unk,tbc,unk
Tlacotalpan ,Bunyamwera orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TLAV,09/08/1961,ssRNA(-),enveloped,tbc,12278,mosquito-borne-virus,Aedes taeniorhynchus,tbc,unk,unk,unk,unk,unk,unk,Mexico,tbc,no,unk,unk,unk,tbc,3
Tocantins,unclassified orbivirus,Orbivirus,Reoviridae,-,20/05/1986,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Tocaxá,unclassified orbivirus,Orbivirus,Reoviridae,-,/06/1987,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Tofla  ",Hazara orthonairovirus,Orthonairovirus,Nairoviridae,TFLV,23/11/2012,ssRNA(-),enveloped,tbc,18467,tick-borne-virus,Haemaphysalis flava,tbc,unk,unk,unk,unk,unk,unk,Japan,tbc,?,?,?,?,tbc,unk
Tonate ,Venezuelan equine encephalitis virus,Alphavirus,Togaviridae,TONV,16/01/1973,ssRNA(+),enveloped,tbc,11530,mosquito-borne-virus,Culex portesi,tbc,febrile illness,unk,unk,unk,2,sporadic,"French Guiana, Suriname",tbc,yes,unk,unk,4,tbc,3
